i,dt_segment_s,dt_residual_s_per_s,cumulative_dt_s
8621,-9.808595238371631e-08,-9.808593580119493e-09,-0.014389157658524745
8622,-9.808590950103347e-08,-9.808588320087204e-09,-0.014389255744434245
8623,-9.808585496903476e-08,-9.80858267371975e-09,-0.014389353830289215
8624,-9.808581179843724e-08,-9.808579685967699e-09,-0.014389451916101014
8625,-9.808577767579863e-08,-9.808575849192026e-09,-0.014389550001878689
8626,-9.808572717553735e-08,-9.808569585915444e-09,-0.014389648087605865
8627,-9.808566548162081e-08,-9.808563510408718e-09,-0.014389746173271347
8628,-9.808562500560631e-08,-9.808561490712545e-09,-0.014389844258896353
8629,-9.80855903601385e-08,-9.808556581315154e-09,-0.014389942344486713
8630,-9.808553772050318e-08,-9.80855096278548e-09,-0.014390040430024433
8631,-9.808549966267848e-08,-9.808548969750217e-09,-0.014390138515524096
8632,-9.808547225889097e-08,-9.808545482027977e-09,-0.014390236600996354
8633,-9.80854431572453e-08,-9.808543149421084e-09,-0.01439033468643951
8634,-9.808543057056102e-08,-9.808542964691118e-09,-0.014390432771870082
8635,-9.808543711389326e-08,-9.808544458087535e-09,-0.014390530857307196
8636,-9.808544909066476e-08,-9.808545360045417e-09,-0.014390628942756287
8637,-9.808546195725634e-08,-9.808547031405849e-09,-0.014390727028218244
8638,-9.808549019004335e-08,-9.808551006602822e-09,-0.014390825113708434
8639,-9.808549786804855e-08,-9.808548567006888e-09,-0.014390923199206302
8640,-9.808548757869771e-08,-9.808548948732655e-09,-0.014391021284693882
8641,-9.808550964436525e-08,-9.808552980140396e-09,-0.014391119370203527
8642,-9.808551633084886e-08,-9.808550286029379e-09,-0.014391217455719857
8643,-9.808550689516544e-08,-9.808551093003708e-09,-0.014391315541226753
8644,-9.80855222846287e-08,-9.80855336392203e-09,-0.014391413626749037
8645,-9.808553343109993e-08,-9.808553322297959e-09,-0.014391511712282468
8646,-9.808552877758652e-08,-9.808552433219347e-09,-0.014391609797811246
8647,-9.808552761207432e-08,-9.808553089195518e-09,-0.014391707883338857
8648,-9.808554170243616e-08,-9.808555251291715e-09,-0.01439180596888056
8649,-9.808554284714293e-08,-9.808553318136872e-09,-0.014391904054423407
8650,-9.808554004242205e-08,-9.808554690347537e-09,-0.01439200213996345
8651,-9.808555537456742e-08,-9.808556384565944e-09,-0.014392100225518824
8652,-9.808556469053707e-08,-9.80855655354147e-09,-0.014392198311083515
8653,-9.808555096481122e-08,-9.808553639420773e-09,-0.01439229639663448
8654,-9.808553936067906e-08,-9.808554232715038e-09,-0.01439239448217384
8655,-9.808555565607582e-08,-9.808556898500128e-09,-0.014392492567729497
8656,-9.808557084484916e-08,-9.808557270469702e-09,-0.014392590653300341
8657,-9.808556879939452e-08,-9.808556489409204e-09,-0.01439268873886914
8658,-9.808556521684661e-08,-9.808556553960116e-09,-0.014392786824434357
8659,-9.808557678501323e-08,-9.808558803042528e-09,-0.014392884910011143
8660,-9.808557534535944e-08,-9.80855626602936e-09,-0.014392982995586489
8661,-9.808555891798717e-08,-9.808555517568073e-09,-0.014393081081145407
8662,-9.808555340696486e-08,-9.8085551638249e-09,-0.014393179166698813
8663,-9.808556478120954e-08,-9.808557792417012e-09,-0.014393277252263595
8664,-9.808557086372926e-08,-9.808556380328837e-09,-0.014393375337834458
8665,-9.808556117824923e-08,-9.808555855321007e-09,-0.014393473423395637
8666,-9.808556223379432e-08,-9.808556591437858e-09,-0.01439357150895787
8667,-9.808556470389576e-08,-9.808556349341292e-09,-0.014393669594522573
8668,-9.808555658410725e-08,-9.808554967480158e-09,-0.014393767680079158
8669,-9.808554906075983e-08,-9.80855484467181e-09,-0.01439386576562822
8670,-9.808555589217803e-08,-9.808556333763795e-09,-0.014393963851184112
8671,-9.808554585019235e-08,-9.808552836274676e-09,-0.014394061936729962
8672,-9.80855259973898e-08,-9.808552363203286e-09,-0.01439416002225596
8673,-9.808552643145783e-08,-9.808552923088279e-09,-0.014394258107782392
8674,-9.80855328519185e-08,-9.808553647295423e-09,-0.014394356193315245
8675,-9.808552643378455e-08,-9.808551639461488e-09,-0.014394454278841678
8676,-9.80855141793154e-08,-9.808551196401593e-09,-0.014394552364355858
8677,-9.808551948077186e-08,-9.808552699752777e-09,-0.014394650449875339
8678,-9.808551175101792e-08,-9.808549650450805e-09,-0.01439474853538709
8679,-9.808549342406582e-08,-9.80854903436236e-09,-0.014394846620880513
8680,-9.808550115763414e-08,-9.80855119716447e-09,-0.01439494470638167
8681,-9.808551364512536e-08,-9.808551531860601e-09,-0.014395042791895315
8682,-9.808550100998775e-08,-9.808548670136949e-09,-0.014395140877396325
8683,-9.808548433009627e-08,-9.808548195882305e-09,-0.014395238962880655
8684,-9.80854944622418e-08,-9.808550696566053e-09,-0.014395337048375118
8685,-9.808549270555509e-08,-9.808547844544965e-09,-0.014395435133867823
8686,-9.808548012296707e-08,-9.808548180048449e-09,-0.014395533219347946
8687,-9.80854839945552e-08,-9.808548618862592e-09,-0.014395631304831942
8688,-9.808548276661667e-08,-9.80854793446074e-09,-0.014395729390314709
8689,-9.808547823246788e-08,-9.808547712032836e-09,-0.014395827475792941
8690,-9.808547012952487e-08,-9.808546313872136e-09,-0.014395925561263071
8691,-9.80854755405687e-08,-9.808548794241602e-09,-0.014396023646738611
8692,-9.808547404453313e-08,-9.808546014665025e-09,-0.014396121732212656
8693,-9.808546362085918e-08,-9.808546709506811e-09,-0.014396219817676277
8694,-9.808551772603428e-08,-9.808556835700045e-09,-0.014396317903194003
8695,-9.808562174217011e-08,-9.808567512733974e-09,-0.014396415988815746
8696,-9.808574192611993e-08,-9.808580872490013e-09,-0.014396514074557672
8697,-9.808587205072743e-08,-9.808593537655476e-09,-0.014396612160429723
8698,-9.808600652091733e-08,-9.80860776652799e-09,-0.014396710246436243
8699,-9.808613526186632e-08,-9.808619285845274e-09,-0.014396808332571506
8700,-9.808626218854014e-08,-9.808633151862755e-09,-0.014396906418833694
8701,-9.808639152384661e-08,-9.808645152906566e-09,-0.014397004505225219
8702,-9.808651611933609e-08,-9.80865807096065e-09,-0.014397102591741338
8703,-9.808664451628681e-08,-9.808670832296712e-09,-0.014397200678385855
8704,-9.808677026854183e-08,-9.808683221411653e-09,-0.014397298765156124
8705,-9.808688820987752e-08,-9.80869442056385e-09,-0.014397396852044334
8706,-9.808700191606852e-08,-9.808705962649855e-09,-0.01439749493904625
8707,-9.808711947576455e-08,-9.808717932503058e-09,-0.014397593026165726
8708,-9.808724606874648e-08,-9.808731281246241e-09,-0.014397691113411795
8709,-9.808737754575242e-08,-9.808744227904245e-09,-0.01439778920078934
8710,-9.808749929226899e-08,-9.808755630549552e-09,-0.014397887288288632
8711,-9.808760847649924e-08,-9.808766064750296e-09,-0.014397985375897109
8712,-9.808771984114952e-08,-9.808777903479605e-09,-0.01439808346361695
8713,-9.808783209536463e-08,-9.808788515593321e-09,-0.014398181551449046
8714,-9.808795356095886e-08,-9.80880219659845e-09,-0.014398279639402607
8715,-9.808807135468847e-08,-9.808812074339248e-09,-0.014398377727473962
8716,-9.80882503234667e-08,-9.808837990354088e-09,-0.014398475815724286
8717,-9.808882035793515e-08,-9.808926081232941e-09,-0.014398573904544644
8718,-9.808985710142772e-08,-9.809045339052601e-09,-0.014398671994401745
8719,-9.809074232703282e-08,-9.809103126353963e-09,-0.014398770085144072
8720,-9.809102490923747e-08,-9.80910185549353e-09,-0.014398868176168981
8721,-9.809096069843997e-08,-9.809090284194464e-09,-0.014398966267129679
8722,-9.809098341043256e-08,-9.809106397892049e-09,-0.01439906435811309
8723,-9.809108273256797e-08,-9.809110148621543e-09,-0.014399162449195821
8724,-9.809111718766924e-08,-9.809113288912304e-09,-0.014399260540313008
8725,-9.809118067823529e-08,-9.809122846734753e-09,-0.014399358631493686
8726,-9.809122008245473e-08,-9.809121169756195e-09,-0.014399456722713769
8727,-9.809129530978378e-08,-9.809137892200565e-09,-0.014399554814009079
8728,-9.809144673955358e-08,-9.809151455710153e-09,-0.014399652905455819
8729,-9.809153985709424e-08,-9.809156515708693e-09,-0.014399750996995676
8730,-9.809167861548684e-08,-9.809179207388675e-09,-0.014399849088674291
8731,-9.809176933327815e-08,-9.809174659266955e-09,-0.014399947180443625
8732,-9.809182151701713e-08,-9.809189644136473e-09,-0.014400045272265143
8733,-9.809194313422692e-08,-9.809198982708912e-09,-0.014400143364208277
8734,-9.809202563266157e-08,-9.809206143823403e-09,-0.01440024145623391
8735,-9.809214269769011e-08,-9.809222395714619e-09,-0.014400339548376608
8736,-9.809221225722424e-08,-9.809220055730233e-09,-0.014400437640588865
8737,-9.809229164545243e-08,-9.809238273360253e-09,-0.01440053573288051
8738,-9.809240933428558e-08,-9.809243593496863e-09,-0.014400633825289845
8739,-9.809248408656598e-08,-9.809253223816336e-09,-0.014400731917773931
8740,-9.809259141065171e-08,-9.809265058314007e-09,-0.014400830010365342
8741,-9.809265971005352e-08,-9.809266883696695e-09,-0.014400928103025052
8742,-9.809277374619324e-08,-9.809287865541955e-09,-0.014401026195798798
8743,-9.809284736570261e-08,-9.80928160759857e-09,-0.014401124288646164
8744,-9.80929007956488e-08,-9.809298551531193e-09,-0.014401222381546959
8745,-9.80929978293573e-08,-9.809301014340265e-09,-0.014401320474544788
8746,-9.80930527087233e-08,-9.809309527404396e-09,-0.014401418567597496
8747,-9.809315074536957e-08,-9.809320621669516e-09,-0.01440151666074824
8748,-9.809321028673404e-08,-9.809321435677293e-09,-0.014401614753958528
8749,-9.809331591261512e-08,-9.809341746845731e-09,-0.01440171284727444
8750,-9.809339216100209e-08,-9.809336685354685e-09,-0.014401810940666601
8751,-9.809345857442386e-08,-9.809355029530087e-09,-0.014401909034125176
8752,-9.809356491567005e-08,-9.809357953603921e-09,-0.01440200712769009
8753,-9.809362678376321e-08,-9.809367403148721e-09,-0.014402105221316875
8754,-9.809373442728682e-08,-9.809379482308644e-09,-0.014402203315051302
8755,-9.809379760350814e-08,-9.809380038392983e-09,-0.014402301408848905
8756,-9.809389954064584e-08,-9.809399869736182e-09,-0.014402399502748447
8757,-9.809397799907976e-08,-9.80939573007977e-09,-0.014402497596726446
8758,-9.80940370333468e-08,-9.80941167658959e-09,-0.01440259569076348
8759,-9.809415027382687e-08,-9.809418378175786e-09,-0.014402693784913753
8760,-9.809422684706863e-08,-9.80942699123794e-09,-0.0144027918791406
8761,-9.809432961219799e-08,-9.80943893120166e-09,-0.014402889973470213
8762,-9.809438434836932e-08,-9.809437938472206e-09,-0.01440298806785456
8763,-9.809446816396367e-08,-9.809455694320525e-09,-0.014403086162322725
8764,-9.809454787730051e-08,-9.809453881139578e-09,-0.014403184256870602
8765,-9.80945930382898e-08,-9.809464726518381e-09,-0.014403282351463641
8766,-9.809469101396586e-08,-9.809473476274793e-09,-0.014403380446154655
8767,-9.80947525066385e-08,-9.809477025052905e-09,-0.014403478540907162
8768,-9.809487569189278e-08,-9.80949811332565e-09,-0.014403576635782853
8769,-9.809496922686189e-08,-9.809495732046728e-09,-0.01440367473075208
8770,-9.809502925069246e-08,-9.809510118091764e-09,-0.014403772825781331
8771,-9.809510706825878e-08,-9.809511295559992e-09,-0.0144038709208884
8772,-9.809514751879698e-08,-9.809518208199405e-09,-0.014403969016035918
8773,-9.809526940406115e-08,-9.809535672612825e-09,-0.014404067111305322
8774,-9.809536128244641e-08,-9.809536583876458e-09,-0.014404165206666604
8775,-9.809546383110381e-08,-9.809556182344304e-09,-0.014404263302130436
8776,-9.809554849099842e-08,-9.80955351585538e-09,-0.014404361397678927
8777,-9.809556489763639e-08,-9.809559463671898e-09,-0.014404459493243826
8778,-9.809565051651488e-08,-9.809570639631077e-09,-0.014404557588894341
8779,-9.809571477297509e-08,-9.809572314963941e-09,-0.014404655684609115
8780,-9.809581392127618e-08,-9.809590469291294e-09,-0.014404753780423036
8781,-9.809589545704624e-08,-9.809588622117952e-09,-0.014404851876318493
8782,-9.809594350913632e-08,-9.809600079709314e-09,-0.014404949972262002
8783,-9.809605954693998e-08,-9.80961182967868e-09,-0.014405048068321548
8784,-9.809613482730819e-08,-9.809615135782956e-09,-0.014405146164456376
8785,-9.809625044901647e-08,-9.809634954020336e-09,-0.014405244260706825
8786,-9.809633652067841e-08,-9.80963235011535e-09,-0.014405342357043346
8787,-9.809637995351166e-08,-9.80964364058698e-09,-0.0144054404534233
8788,-9.809648972709715e-08,-9.80965430483245e-09,-0.014405538549913026
8789,-9.809655985042153e-08,-9.809657665251853e-09,-0.014405636646472876
8790,-9.809668156627866e-08,-9.809678648003882e-09,-0.014405734743154442
8791,-9.80967613533219e-08,-9.809673622660497e-09,-0.014405832839915795
8792,-9.809680165413686e-08,-9.809686708166874e-09,-0.01440593093671745
8793,-9.809689737316468e-08,-9.809692766466064e-09,-0.014406029033614822
8794,-9.809695661876354e-08,-9.809698557286643e-09,-0.01440612713057144
8795,-9.809707118570904e-08,-9.809715679855163e-09,-0.014406225227642625
8796,-9.809713335157918e-08,-9.809710990460674e-09,-0.014406323324775977
8797,-9.809718977669961e-08,-9.80972696487925e-09,-0.014406421421965755
8798,-9.809731755614197e-08,-9.809736546349142e-09,-0.01440651951928331
8799,-9.809739890937377e-08,-9.809743235525613e-09,-0.01440661761668222
8800,-9.809752070748454e-08,-9.809760905971294e-09,-0.014406715714202926
8801,-9.809758342368835e-08,-9.809755778766376e-09,-0.014406813811786351
8802,-9.809760109518099e-08,-9.809764440269822e-09,-0.014406911909387445
8803,-9.80976373296439e-08,-9.80976302565896e-09,-0.014407010007024774
8804,-9.809763829314739e-08,-9.809764632970517e-09,-0.014407108104663068
8805,-9.809769551726844e-08,-9.809774470483172e-09,-0.014407206202358585
8806,-9.809770422012239e-08,-9.809766373541304e-09,-0.014407304300062805
8807,-9.809770439908188e-08,-9.809774506275074e-09,-0.014407402397767204
8808,-9.809768590338468e-08,-9.809762674401862e-09,-0.014407500495453108
8809,-9.80976649745501e-08,-9.809770320508156e-09,-0.014407598593118081
8810,-9.809769414055886e-08,-9.809768507603617e-09,-0.014407696690812221
8811,-9.809768611702748e-08,-9.80976871580188e-09,-0.014407794788498338
8812,-9.809770245014638e-08,-9.809771774227398e-09,-0.014407892886200788
8813,-9.809768883725683e-08,-9.809765993223968e-09,-0.014407990983889625
8814,-9.809772152057322e-08,-9.809778310890675e-09,-0.014408089081611146
8815,-9.809772424764918e-08,-9.809766538639158e-09,-0.014408187179335393
8816,-9.809772230296027e-08,-9.809777921952896e-09,-0.014408285277057696
8817,-9.809771755388931e-08,-9.809765588824968e-09,-0.01440838337477525
8818,-9.809769096170426e-08,-9.809772603515882e-09,-0.014408481472466211
8819,-9.809772431594978e-08,-9.809772259674072e-09,-0.014408579570190526
8820,-9.809774345285186e-08,-9.8097764308963e-09,-0.014408677667933979
8821,-9.809777633185347e-08,-9.809778835474392e-09,-0.014408775765710312
8822,-9.809775963373018e-08,-9.809773091271643e-09,-0.014408873863469946
8823,-9.809775591292497e-08,-9.809778091313351e-09,-0.014408971961225859
8824,-9.809772909684504e-08,-9.809767728055657e-09,-0.014409070058954955
8825,-9.809775202748656e-08,-9.809782677441655e-09,-0.014409168156706982
8826,-9.809775634963858e-08,-9.809768592486057e-09,-0.014409266254463333
8827,-9.809774669834052e-08,-9.809780747182049e-09,-0.014409364352210031
8828,-9.809774163194535e-08,-9.80976757920702e-09,-0.014409462449951662
8829,-9.809772442986287e-08,-9.809777306765552e-09,-0.014409560547676092
8830,-9.809774744321486e-08,-9.80977218187742e-09,-0.014409658645423535
8831,-9.809774762619034e-08,-9.809777343360649e-09,-0.014409756743171161
8832,-9.809776846427852e-08,-9.809776349495055e-09,-0.014409854840939625
8833,-9.809776407019165e-08,-9.809776464543277e-09,-0.014409952938703695
8834,-9.809776701870827e-08,-9.809776939198377e-09,-0.014410051036470714
8835,-9.809771059046948e-08,-9.80976517889552e-09,-0.014410149134181304
8836,-9.809764137491993e-08,-9.809763096088468e-09,-0.014410247231822678
8837,-9.80975832367126e-08,-9.809753551254049e-09,-0.014410345329405915
8838,-9.809754014358456e-08,-9.809754477462865e-09,-0.014410443426946059
8839,-9.809741388116465e-08,-9.809728298770066e-09,-0.01441054152435994
8840,-9.809724979654744e-08,-9.80972166053942e-09,-0.014410639621609737
8841,-9.809711730228353e-08,-9.809701799917286e-09,-0.01441073771872704
8842,-9.809696459335362e-08,-9.809691118753439e-09,-0.014410835815691633
8843,-9.809690135997595e-08,-9.80968915324175e-09,-0.014410933912592993
8844,-9.809679940954919e-08,-9.809670728668086e-09,-0.014411032009392402
8845,-9.809665790975077e-08,-9.809660853282067e-09,-0.014411130106050312
8846,-9.809660945170751e-08,-9.809661037059433e-09,-0.014411228202659764
8847,-9.809654538343606e-08,-9.80964803962778e-09,-0.014411326299205147
8848,-9.809646357562918e-08,-9.809644675498054e-09,-0.014411424395668723
8849,-9.809644978175799e-08,-9.80964528085354e-09,-0.014411522492118503
8850,-9.809636022172907e-08,-9.809626763492271e-09,-0.014411620588478726
8851,-9.809621133416995e-08,-9.80961550334172e-09,-0.01441171868469006
8852,-9.809614183745278e-08,-9.809612864148835e-09,-0.014411816780831898
8853,-9.80960462721124e-08,-9.809596390273643e-09,-0.01441191487687817
8854,-9.809592997216728e-08,-9.809589604159813e-09,-0.014412012972808143
8855,-9.809587855918025e-08,-9.80958610767624e-09,-0.014412111068686702
